,PassengerGroup,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars
6545,6906,1.0,F/1432/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6546,6907,1.0,G/1117/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6547,6908,0.0,C/254/S,60.0,0.0,0.0,960.0,46.0,854.0,17074.0,-1,0,0,1,0,1,0
6548,6910,0.0,G/1124/S,49.0,0.0,173.0,0.0,18.0,580.0,1.0,-1,0,0,1,1,0,0
6549,6911,0.0,F/1323/S,50.0,0.0,118.0,0.0,1041.0,0.0,0.0,1,0,0,1,0,0,1
6550,6912,0.0,C/221/P,40.0,0.0,0.0,120.0,0.0,2814.0,318.0,-1,0,0,1,0,1,0
6551,6913,1.0,F/1324/S,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6553,6915,1.0,F/1325/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6554,6917,0.0,F/1433/P,56.0,1.0,995.0,0.0,177.0,0.0,739.0,-1,0,0,1,0,0,1
6555,6918,1.0,G/1126/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6556,6920,0.0,E/462/S,29.0,0.0,0.0,10.0,0.0,5.0,975.0,-1,0,0,1,1,0,0
6557,6921,0.0,C/255/S,22.0,0.0,0.0,1914.0,2090.0,100.0,0.0,1,0,0,1,0,1,0
6559,6921,0.0,C/255/S,23.0,0.0,69.0,6101.0,0.0,0.0,214.0,1,0,0,1,0,1,0
6560,6921,0.0,C/255/S,28.0,1.0,0.0,14076.0,0.0,928.0,372.0,1,0,0,1,0,1,0
6561,6921,1.0,C/255/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6562,6921,0.0,C/255/S,32.0,0.0,0.0,89.0,0.0,8330.0,1.0,-1,0,0,1,0,1,0
6563,6924,0.0,G/1127/S,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6564,6925,0.0,G/1120/P,26.0,0.0,0.0,0.0,677.0,1.0,108.0,-1,0,0,1,1,0,0
6566,6928,0.0,E/463/S,25.0,0.0,439.0,0.0,0.0,557.0,0.0,-1,0,0,1,1,0,0
6567,6928,0.0,G/1128/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
6568,6929,0.0,G/1122/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6569,6929,1.0,G/1122/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6570,6929,0.0,E/441/P,15.0,0.0,9.0,776.0,4.0,0.0,2.0,1,0,0,1,1,0,0
6571,6930,1.0,G/1129/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6572,6931,1.0,C/222/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6573,6932,0.0,G/1130/S,20.0,0.0,559.0,0.0,83.0,112.0,0.0,1,0,0,1,1,0,0
6574,6934,0.0,F/1436/P,47.0,0.0,160.0,0.0,1232.0,36.0,0.0,1,0,0,1,0,0,1
6576,6937,1.0,G/1131/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6577,6939,0.0,G/1124/P,22.0,0.0,245.0,0.0,0.0,661.0,1.0,-1,0,0,1,1,0,0
6578,6940,0.0,F/1326/S,39.0,0.0,9.0,0.0,687.0,0.0,0.0,1,0,0,1,0,0,1
6579,6943,1.0,B/262/S,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6580,6944,1.0,C/223/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6582,6946,0.0,F/1439/P,70.0,0.0,28.0,0.0,0.0,672.0,104.0,-1,0,0,1,1,0,0
6583,6947,1.0,B/264/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6584,6947,0.0,B/264/S,49.0,0.0,0.0,1757.0,0.0,797.0,567.0,1,0,0,1,0,1,0
6585,6949,0.0,E/464/S,25.0,0.0,0.0,12.0,851.0,19.0,103.0,-1,1,0,0,1,0,0
6586,6950,1.0,B/265/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6587,6950,1.0,B/265/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6588,6951,0.0,D/219/P,37.0,0.0,26.0,2898.0,9.0,0.0,40.0,1,0,0,1,0,1,0
6592,6957,0.0,B/266/S,26.0,0.0,135.0,2080.0,7.0,34.0,84.0,1,0,0,1,0,1,0
6593,6960,0.0,G/1135/S,25.0,0.0,60.0,0.0,0.0,0.0,777.0,-1,0,1,0,1,0,0
6594,6962,0.0,G/1136/S,19.0,0.0,0.0,0.0,0.0,804.0,5.0,-1,0,0,1,1,0,0
6595,6963,0.0,F/1328/S,20.0,0.0,3839.0,57.0,1967.0,4.0,2.0,-1,0,0,1,0,0,1
6596,6964,0.0,F/1444/P,35.0,0.0,0.0,71.0,631.0,0.0,0.0,-1,1,0,0,1,0,0
6597,6966,0.0,F/1446/P,37.0,0.0,951.0,0.0,0.0,80.0,0.0,-1,0,0,1,1,0,0
6598,6967,0.0,C/256/S,37.0,0.0,0.0,9965.0,0.0,5697.0,676.0,-1,1,0,0,0,1,0
6599,6968,0.0,F/1447/P,13.0,0.0,0.0,114.0,682.0,0.0,7.0,-1,0,0,1,1,0,0
6604,6971,0.0,C/225/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6605,6971,1.0,C/225/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6606,6971,1.0,C/225/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6607,6971,0.0,C/225/P,28.0,0.0,0.0,4173.0,0.0,33.0,420.0,1,1,0,0,0,1,0
6608,6971,0.0,C/225/P,28.0,0.0,0.0,160.0,0.0,1538.0,1426.0,-1,1,0,0,0,1,0
6610,6973,0.0,E/466/S,45.0,0.0,1.0,15.0,44.0,0.0,1541.0,-1,0,1,0,1,0,0
6612,6977,1.0,G/1137/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6613,6977,0.0,G/1137/S,38.0,0.0,0.0,806.0,3.0,0.0,0.0,1,0,0,1,1,0,0
6614,6978,0.0,E/446/P,24.0,0.0,0.0,893.0,0.0,4.0,8.0,1,1,0,0,1,0,0
6615,6979,0.0,E/447/P,22.0,0.0,712.0,6.0,70.0,0.0,0.0,-1,0,0,1,1,0,0
6617,6981,0.0,F/1332/S,41.0,0.0,0.0,0.0,0.0,0.0,628.0,-1,0,1,0,1,0,0
6618,6982,1.0,G/1128/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6620,6984,1.0,F/1450/P,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6621,6984,0.0,F/1450/P,19.0,0.0,1962.0,0.0,1.0,641.0,0.0,-1,0,0,1,0,0,1
6625,6988,0.0,C/226/P,28.0,0.0,0.0,4340.0,0.0,186.0,0.0,1,0,0,1,0,1,0
6627,6991,0.0,B/233/P,38.0,0.0,0.0,692.0,0.0,3587.0,0.0,-1,1,0,0,0,1,0
6631,6992,1.0,G/1131/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6632,6994,1.0,B/267/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6633,6994,0.0,B/267/S,20.0,0.0,0.0,275.0,1690.0,580.0,5499.0,-1,0,0,1,0,1,0
6634,6995,0.0,F/1334/S,24.0,0.0,0.0,58.0,618.0,0.0,41.0,-1,1,0,0,1,0,0
6635,6996,0.0,F/1452/P,34.0,0.0,0.0,442.0,175.0,79.0,3.0,-1,1,0,0,1,0,0
6636,6997,0.0,D/220/P,42.0,0.0,1058.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
6637,6997,0.0,F/1453/P,24.0,0.0,2261.0,0.0,95.0,10.0,0.0,-1,0,0,1,0,0,1
6638,6998,0.0,F/1454/P,28.0,0.0,0.0,0.0,285.0,136.0,337.0,-1,0,0,1,1,0,0
6639,6999,0.0,E/449/P,29.0,0.0,907.0,0.0,0.0,142.0,0.0,-1,0,0,1,0,0,1
6640,7001,1.0,D/213/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6641,7002,0.0,G/1141/S,29.0,0.0,888.0,0.0,1.0,0.0,0.0,-1,0,0,1,1,0,0
6643,7005,0.0,F/1338/S,16.0,0.0,0.0,17.0,1211.0,0.0,25.0,1,1,0,0,1,0,0
6645,7007,0.0,E/450/P,27.0,0.0,0.0,2897.0,659.0,485.0,11.0,1,0,0,1,0,1,0
6647,7008,0.0,F/1339/S,23.0,0.0,779.0,7.0,9.0,9.0,0.0,-1,0,0,1,1,0,0
6649,7010,0.0,F/1340/S,30.0,0.0,0.0,6.0,0.0,0.0,1435.0,1,0,0,1,1,0,0
6650,7011,0.0,F/1455/P,24.0,0.0,468.0,0.0,163.0,0.0,0.0,-1,0,0,1,1,0,0
6651,7013,1.0,G/1144/S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6652,7014,0.0,C/257/S,25.0,0.0,0.0,3512.0,20.0,24.0,1459.0,1,1,0,0,0,1,0
6653,7015,1.0,C/227/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6654,7016,1.0,G/1132/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
6655,7017,1.0,G/1133/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6656,7018,0.0,E/467/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
6657,7019,0.0,F/1457/P,31.0,0.0,0.0,0.0,717.0,0.0,0.0,-1,0,0,1,1,0,0
6658,7019,0.0,F/1457/P,20.0,0.0,0.0,750.0,957.0,0.0,722.0,-1,0,0,1,1,0,0
6660,7021,1.0,G/1146/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
6661,7022,0.0,D/215/S,35.0,0.0,0.0,5552.0,6.0,8.0,226.0,1,0,0,1,0,1,0
6662,7022,0.0,D/215/S,46.0,0.0,0.0,664.0,0.0,2.0,2177.0,-1,0,0,1,0,1,0
6663,7025,1.0,G/1147/S,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6664,7026,0.0,A/86/S,37.0,0.0,0.0,1678.0,0.0,36.0,3128.0,-1,1,0,0,0,1,0
6666,7028,0.0,G/1148/S,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
6668,7029,0.0,F/1458/P,20.0,0.0,0.0,0.0,2330.0,120.0,0.0,1,0,0,1,1,0,0
6669,7029,1.0,F/1458/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
6670,7031,0.0,G/1135/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6673,7036,1.0,G/1136/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6674,7037,0.0,D/216/S,26.0,0.0,782.0,0.0,0.0,2503.0,1.0,-1,0,0,1,0,0,1
6675,7038,1.0,G/1137/P,51.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
6677,7040,1.0,G/1150/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6678,7041,1.0,F/1343/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6680,7044,0.0,D/221/P,24.0,0.0,235.0,0.0,1642.0,1042.0,229.0,-1,0,0,1,0,0,1
6681,7045,0.0,D/222/P,19.0,0.0,1043.0,0.0,138.0,0.0,0.0,-1,1,0,0,0,0,1
6682,7047,1.0,G/1152/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
6683,7048,0.0,F/1462/P,24.0,0.0,332.0,9.0,356.0,0.0,0.0,-1,0,0,1,1,0,0
6684,7049,1.0,G/1153/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6685,7050,0.0,F/1344/S,13.0,0.0,0.0,999.0,0.0,0.0,4.0,1,0,0,1,1,0,0
6686,7051,0.0,D/223/P,39.0,0.0,42.0,0.0,352.0,1.0,369.0,-1,0,0,1,0,0,1
6689,7056,0.0,D/217/S,43.0,0.0,0.0,2093.0,0.0,3409.0,30.0,-1,1,0,0,0,1,0
6690,7057,0.0,F/1346/S,19.0,0.0,3332.0,878.0,926.0,781.0,0.0,-1,0,0,1,0,0,1
6692,7059,1.0,G/1154/S,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6694,7061,0.0,G/1156/S,16.0,0.0,4.0,1666.0,0.0,35.0,40.0,1,0,0,1,1,0,0
6695,7062,0.0,F/1464/P,21.0,0.0,0.0,13.0,0.0,720.0,170.0,-1,0,0,1,1,0,0
6696,7068,0.0,F/1350/S,45.0,0.0,0.0,0.0,0.0,0.0,595.0,-1,0,1,0,1,0,0
6697,7069,0.0,E/472/S,22.0,0.0,0.0,125.0,0.0,663.0,0.0,-1,0,0,1,1,0,0
6699,7069,0.0,G/1159/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6700,7071,0.0,G/1160/S,63.0,0.0,526.0,2.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
6703,7074,1.0,G/1162/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6705,7077,0.0,F/1353/S,36.0,0.0,21.0,0.0,844.0,0.0,0.0,-1,0,0,1,1,0,0
6706,7078,0.0,G/1163/S,13.0,0.0,244.0,0.0,100.0,423.0,14.0,-1,0,0,1,1,0,0
6707,7079,0.0,F/1354/S,13.0,0.0,0.0,722.0,0.0,37.0,8.0,-1,1,0,0,1,0,0
6708,7080,1.0,G/1140/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
6709,7082,0.0,E/473/S,44.0,0.0,143.0,47.0,0.0,717.0,87.0,-1,0,0,1,1,0,0
6710,7083,1.0,C/259/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6712,7084,0.0,F/1355/S,26.0,0.0,0.0,158.0,0.0,0.0,912.0,-1,1,0,0,1,0,0
6713,7085,0.0,F/1466/P,62.0,0.0,453.0,1.0,1911.0,0.0,0.0,-1,0,0,1,0,0,1
6714,7085,1.0,F/1466/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
6715,7085,1.0,F/1466/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6716,7086,0.0,F/1467/P,24.0,0.0,590.0,0.0,1.0,168.0,16.0,-1,0,0,1,1,0,0
6717,7087,1.0,G/1141/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6718,7088,0.0,F/1468/P,63.0,0.0,0.0,742.0,0.0,125.0,3.0,-1,0,0,1,1,0,0
6719,7089,0.0,D/218/S,20.0,0.0,1040.0,2487.0,0.0,174.0,182.0,1,0,0,1,0,1,0
6721,7091,1.0,G/1142/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6722,7092,0.0,F/1470/P,24.0,0.0,61.0,397.0,185.0,1.0,0.0,1,0,0,1,1,0,0
6723,7093,1.0,G/1143/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
6724,7094,0.0,E/454/P,36.0,0.0,10.0,2478.0,2080.0,19.0,328.0,1,0,0,1,0,1,0
6725,7095,1.0,G/1144/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6726,7096,1.0,C/260/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6727,7096,0.0,C/260/S,27.0,0.0,0.0,14.0,0.0,0.0,2325.0,-1,0,0,1,0,1,0
6728,7096,1.0,C/260/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6729,7097,0.0,A/75/P,27.0,0.0,0.0,44.0,4761.0,5.0,41.0,1,1,0,0,0,1,0
6730,7097,0.0,A/75/P,14.0,0.0,0.0,3124.0,40.0,219.0,189.0,-1,0,0,1,0,1,0
6731,7097,0.0,A/75/P,32.0,1.0,527.0,1863.0,0.0,417.0,2905.0,-1,0,0,1,0,1,0
6732,7097,0.0,A/75/P,33.0,1.0,0.0,16.0,12.0,2349.0,12.0,-1,1,0,0,0,1,0
6733,7098,0.0,F/1356/S,35.0,0.0,3.0,0.0,651.0,0.0,78.0,1,0,0,1,1,0,0
6738,7106,1.0,F/1357/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6739,7109,0.0,B/268/S,49.0,0.0,0.0,7683.0,0.0,13016.0,0.0,-1,1,0,0,0,1,0
6740,7110,0.0,F/1358/S,23.0,0.0,0.0,3.0,0.0,0.0,546.0,-1,0,1,0,1,0,0
6741,7111,0.0,F/1359/S,24.0,0.0,1058.0,0.0,0.0,280.0,0.0,-1,0,0,1,0,0,1
6742,7113,0.0,F/1361/S,24.0,0.0,0.0,0.0,0.0,0.0,757.0,-1,0,0,1,1,0,0
6743,7113,0.0,F/1361/S,23.0,0.0,9.0,1.0,0.0,492.0,109.0,1,1,0,0,1,0,0
6744,7114,0.0,F/1362/S,24.0,0.0,0.0,489.0,21.0,0.0,184.0,-1,0,0,1,1,0,0
6745,7116,1.0,G/1146/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
6746,7117,1.0,B/236/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6747,7118,0.0,F/1475/P,17.0,0.0,0.0,1381.0,2.0,0.0,0.0,-1,0,1,0,1,0,0
6748,7119,0.0,F/1476/P,20.0,0.0,415.0,479.0,0.0,1019.0,239.0,-1,0,0,1,1,0,0
6749,7120,0.0,F/1363/S,22.0,0.0,0.0,0.0,0.0,0.0,1201.0,-1,0,0,1,1,0,0
6750,7121,1.0,B/269/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6751,7121,1.0,B/269/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6755,7128,0.0,B/238/P,37.0,0.0,1.0,4462.0,1.0,9206.0,3.0,-1,1,0,0,0,1,0
6756,7128,0.0,B/238/P,44.0,0.0,0.0,4322.0,3.0,153.0,52.0,1,1,0,0,0,1,0
6757,7128,0.0,B/238/P,34.0,0.0,0.0,2612.0,1.0,131.0,2714.0,-1,1,0,0,0,1,0
6758,7132,0.0,G/1165/S,23.0,0.0,602.0,0.0,0.0,0.0,24.0,-1,1,0,0,1,0,0
6759,7133,0.0,F/1368/S,18.0,0.0,457.0,0.0,11.0,335.0,0.0,-1,0,0,1,1,0,0
6760,7134,1.0,G/1148/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6762,7140,0.0,F/1371/S,18.0,0.0,0.0,10.0,0.0,0.0,738.0,-1,0,0,1,1,0,0
6763,7142,0.0,E/474/S,22.0,0.0,0.0,0.0,1128.0,0.0,45.0,-1,0,0,1,0,0,1
6764,7142,0.0,E/474/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6766,7143,0.0,F/1372/S,31.0,0.0,907.0,0.0,437.0,2.0,0.0,-1,0,0,1,0,0,1
6767,7144,1.0,G/1150/P,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
6768,7148,0.0,A/87/S,51.0,1.0,0.0,287.0,0.0,1442.0,66.0,1,1,0,0,0,1,0
6769,7149,1.0,F/1482/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
6770,7151,0.0,E/459/P,32.0,0.0,288.0,0.0,592.0,670.0,40.0,-1,0,0,1,0,0,1
6771,7152,0.0,G/1167/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6772,7152,1.0,G/1167/S,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6773,7155,0.0,F/1375/S,28.0,0.0,0.0,0.0,0.0,669.0,16.0,-1,0,1,0,1,0,0
6774,7156,0.0,E/475/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6776,7156,1.0,E/475/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6777,7156,0.0,E/475/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6779,7157,0.0,D/219/S,33.0,0.0,1631.0,0.0,754.0,0.0,0.0,-1,0,0,1,0,0,1
6780,7159,1.0,C/263/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0
6781,7160,1.0,G/1152/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6782,7161,0.0,E/476/S,33.0,0.0,0.0,3624.0,0.0,1537.0,498.0,-1,0,0,1,0,1,0
6784,7165,1.0,F/1377/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6785,7166,0.0,F/1378/S,19.0,0.0,862.0,0.0,5.0,2032.0,0.0,-1,0,0,1,0,0,1
6786,7167,0.0,B/270/S,33.0,0.0,0.0,3676.0,0.0,1743.0,1.0,1,1,0,0,0,1,0
6788,7170,1.0,G/1154/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
6789,7171,1.0,G/1155/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6790,7173,1.0,G/1156/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6791,7175,0.0,F/1486/P,18.0,0.0,0.0,0.0,773.0,0.0,4.0,-1,0,0,1,1,0,0
6792,7176,1.0,C/232/P,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
6793,7176,0.0,C/232/P,26.0,0.0,0.0,6050.0,0.0,662.0,920.0,-1,0,0,1,0,1,0
6794,7176,0.0,C/232/P,25.0,0.0,0.0,3590.0,0.0,27.0,0.0,1,0,0,1,0,1,0
6796,7179,0.0,E/460/P,53.0,0.0,3.0,2251.0,0.0,95.0,12.0,1,0,0,1,1,0,0
6797,7180,0.0,E/478/S,38.0,0.0,0.0,338.0,0.0,453.0,0.0,-1,0,0,1,1,0,0
6800,7184,0.0,G/1170/S,18.0,0.0,3.0,688.0,0.0,0.0,23.0,1,0,0,1,1,0,0
6801,7186,1.0,E/461/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6803,7186,0.0,E/461/P,44.0,0.0,0.0,0.0,16.0,72.0,4304.0,-1,0,0,1,0,1,0
6804,7187,1.0,G/1158/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
6805,7188,0.0,C/233/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6806,7188,0.0,C/233/P,28.0,0.0,0.0,2896.0,46.0,5248.0,8169.0,-1,0,0,1,0,1,0
6807,7188,1.0,C/233/P,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6808,7189,1.0,C/234/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6810,7191,0.0,F/1490/P,14.0,0.0,0.0,0.0,766.0,0.0,0.0,-1,0,0,1,1,0,0
6811,7192,1.0,G/1172/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6812,7193,0.0,F/1381/S,35.0,0.0,150.0,0.0,96.0,638.0,0.0,1,0,0,1,1,0,0
6816,7200,0.0,C/264/S,37.0,0.0,300.0,3434.0,0.0,1.0,171.0,1,0,0,1,0,1,0
6817,7202,0.0,E/462/P,37.0,0.0,541.0,38.0,713.0,316.0,0.0,-1,0,0,1,1,0,0
6818,7203,0.0,E/463/P,24.0,0.0,1.0,194.0,0.0,0.0,632.0,1,0,0,1,1,0,0
6820,7206,0.0,F/1387/S,38.0,0.0,622.0,1319.0,42.0,1.0,444.0,-1,0,0,1,1,0,0
6821,7207,1.0,G/1160/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6822,7208,0.0,G/1161/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6823,7208,0.0,F/1492/P,16.0,0.0,23.0,479.0,0.0,0.0,373.0,-1,0,0,1,1,0,0
6824,7210,0.0,F/1493/P,25.0,0.0,0.0,0.0,879.0,0.0,0.0,-1,0,0,1,1,0,0
6826,7215,1.0,F/1494/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
6827,7216,0.0,E/464/P,37.0,0.0,501.0,0.0,179.0,1.0,0.0,1,0,1,0,1,0,0
6828,7217,0.0,F/1495/P,21.0,0.0,21.0,0.0,874.0,226.0,0.0,1,0,0,1,0,0,1
6830,7219,0.0,C/235/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6831,7219,1.0,C/235/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
6832,7219,1.0,C/235/P,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6834,7219,1.0,C/235/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
6835,7219,0.0,C/235/P,32.0,0.0,0.0,163.0,0.0,6953.0,50.0,-1,0,0,1,0,1,0
6836,7221,0.0,B/239/P,54.0,1.0,0.0,316.0,1.0,2038.0,388.0,-1,1,0,0,0,1,0
6838,7225,0.0,A/77/P,37.0,0.0,0.0,1379.0,130.0,1488.0,75.0,-1,1,0,0,0,1,0
6839,7226,0.0,E/481/S,20.0,0.0,3191.0,0.0,211.0,21.0,117.0,-1,0,0,1,0,0,1
6840,7227,0.0,F/1497/P,22.0,0.0,741.0,0.0,1028.0,0.0,0.0,-1,0,0,1,0,0,1
6841,7229,0.0,F/1391/S,57.0,0.0,0.0,1.0,0.0,664.0,19.0,-1,0,1,0,1,0,0
6842,7230,1.0,G/1177/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
6843,7232,0.0,B/240/P,51.0,0.0,0.0,980.0,273.0,2775.0,419.0,-1,0,0,1,0,1,0
6844,7233,1.0,E/465/P,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
6845,7234,0.0,G/1163/P,22.0,0.0,593.0,34.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
6849,7240,0.0,F/1392/S,39.0,0.0,197.0,0.0,2401.0,0.0,0.0,1,0,0,1,0,0,1
6850,7240,0.0,F/1392/S,18.0,0.0,49.0,0.0,2885.0,1.0,0.0,1,0,0,1,0,0,1
