,PassengerGroup,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars
7796,8321,0.0,F/1713/P,23.0,0.0,0.0,0.0,0.0,0.0,693.0,-1,0,0,1,1,0,0
7797,8322,0.0,,45.0,1.0,224.687617481203,49.0,0.0,4864.0,3902.0,-1,0,1,0,0,1,0
7798,8322,1.0,C/312/S,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7799,8323,0.0,E/546/S,55.0,0.0,0.0,465.0,277.0,48.0,0.0,1,0,1,0,1,0,0
7800,8324,1.0,G/1353/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
7801,8326,0.0,G/1354/P,31.0,0.0,773.0,0.0,0.0,311.1387779083431,1.0,-1,0,0,1,1,0,0
7802,8328,1.0,G/1356/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7803,8329,1.0,G/1357/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7804,8330,0.0,F/1600/S,39.0,0.0,799.0,0.0,0.0,4.0,0.0,-1,0,0,1,1,0,0
7805,8332,1.0,G/1358/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
7806,8333,0.0,C/313/S,33.0,0.0,988.0,0.0,0.0,2274.0,3098.0,-1,1,0,0,0,1,0
7807,8334,1.0,G/1359/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
7808,8335,0.0,E/531/P,30.0,0.0,697.0,0.0,602.0,0.0,0.0,-1,0,0,1,0,0,1
7809,8336,1.0,E/547/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7810,8338,1.0,F/1716/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7811,8338,0.0,F/1716/P,45.0,0.0,506.0,0.0,2.0,829.0,0.0,-1,0,0,1,0,0,1
7812,8338,1.0,F/1716/P,17.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1,0,0,1
7813,8339,0.0,D/246/S,39.0,0.0,0.0,261.0,173.72916912197996,1831.0,1797.0,-1,0,0,1,0,1,0
7814,8339,0.0,D/246/S,22.0,0.0,0.0,3716.0,0.0,1098.0,2065.0,-1,0,0,1,0,1,0
7815,8341,0.0,F/1601/S,37.0,0.0,477.0,0.0,167.0,0.0,46.0,-1,0,0,1,1,0,0
7816,8342,0.0,E/548/S,48.0,0.0,0.0,458.0772032902468,0.0,408.0,293.0,1,0,0,1,0,1,0
7817,8342,1.0,E/548/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7818,8342,0.0,E/548/S,37.0,0.0,0.0,2215.0,2.0,1294.0,274.0,-1,1,0,0,0,1,0
7819,8343,0.0,F/1717/P,27.0,0.0,1403.0,169.0,1081.0,0.0,0.0,-1,0,0,1,1,0,0
7820,8344,1.0,D/247/S,29.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,0,0,1
7821,8344,0.0,D/247/S,38.0,0.0,30.0,434.0,117.0,372.0,0.0,1,0,0,1,0,0,1
7822,8344,1.0,D/247/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7823,8345,0.0,F/1602/S,18.0,0.0,0.0,0.0,1792.0,16.0,248.0,-1,0,1,0,1,0,0
7824,8346,0.0,F/1718/P,28.82793046746535,0.0,41.0,23.0,63.0,0.0,647.0,-1,0,0,1,1,0,0
7825,8348,1.0,E/532/P,47.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1,0,0,1
7826,8354,1.0,B/323/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7827,8354,1.0,B/323/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7828,8356,1.0,G/1361/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
7829,8360,1.0,B/326/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7830,8360,1.0,B/326/S,31.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1,0,1,0
7831,8362,0.0,F/1720/P,19.0,0.0,49.0,680.0,0.0,0.0,46.0,1,0,0,1,1,0,0
7832,8363,0.0,A/101/S,25.0,0.0,0.0,1673.0,0.0,642.0,612.0,-1,1,0,0,0,1,0
7833,8363,0.0,A/101/S,26.0,0.0,0.0,690.0,1.0,1030.0,2273.0,-1,0,0,1,0,1,0
7834,8365,1.0,G/1363/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7835,8366,0.0,G/1364/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7836,8366,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7837,8366,1.0,G/1364/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7838,8366,0.0,G/1364/P,19.0,0.0,0.0,0.0,0.0,311.1387779083431,616.0,-1,0,0,1,1,0,0
7839,8366,0.0,G/1364/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7840,8368,1.0,G/1365/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7841,8368,0.0,F/1721/P,49.0,0.0,336.0,64.0,377.0,0.0,0.0,1,1,0,0,1,0,0
7842,8369,1.0,F/1604/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7843,8369,0.0,E/549/S,57.0,1.0,435.0,22.0,1435.0,4.0,0.0,1,0,0,1,0,0,1
7844,8371,0.0,F/1605/S,52.0,0.0,0.0,0.0,638.0,115.0,0.0,1,1,0,0,1,0,0
7845,8373,0.0,F/1606/S,22.0,0.0,1.0,2.0,243.0,0.0,484.0,-1,0,0,1,1,0,0
7846,8374,1.0,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7847,8375,0.0,,15.0,0.0,64.0,0.0,0.0,0.0,640.0,1,0,1,0,1,0,0
7848,8376,1.0,F/1607/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7849,8377,0.0,E/537/P,40.0,0.0,963.0,14.0,320.0,1.0,0.0,-1,0,0,1,0,0,1
7850,8378,0.0,F/1608/S,13.0,0.0,0.0,0.0,505.0,2810.0,9.0,-1,0,0,1,1,0,0
7851,8379,0.0,F/1609/S,24.0,0.0,462.0,0.0,0.0,0.0,240.0,-1,0,0,1,1,0,0
7852,8380,1.0,G/1367/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
7853,8381,0.0,E/550/S,25.0,0.0,0.0,0.0,0.0,788.0,3.0,-1,0,0,1,1,0,0
7854,8382,0.0,C/277/P,43.0,0.0,0.0,7269.0,0.0,2750.0,2367.0,-1,0,0,1,0,1,0
7855,8383,1.0,G/1368/P,46.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7856,8383,1.0,G/1368/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7857,8383,0.0,G/1368/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7858,8383,1.0,G/1368/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7859,8383,0.0,G/1368/P,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7860,8383,0.0,G/1368/P,57.0,0.0,0.0,839.0,1.0,0.0,2.0,1,0,0,1,1,0,0
7861,8383,0.0,G/1368/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7862,8384,0.0,F/1722/P,20.0,0.0,0.0,0.0,0.0,1535.0,0.0,-1,0,0,1,1,0,0
7863,8386,0.0,G/1369/P,27.0,0.0,0.0,1283.0,0.0,2256.0,0.0,-1,1,0,0,1,0,0
7864,8388,0.0,F/1724/P,20.0,0.0,781.0,0.0,33.0,311.1387779083431,0.0,1,0,0,1,1,0,0
7865,8390,1.0,G/1370/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
7866,8392,0.0,F/1610/S,24.0,0.0,86.0,669.0,1.0,0.0,0.0,-1,0,1,0,1,0,0
7867,8393,0.0,F/1725/P,21.0,0.0,163.0,146.0,54.0,245.0,95.0,-1,0,0,1,1,0,0
7868,8394,0.0,B/276/P,33.0,1.0,9.0,1365.0,0.0,5577.0,1483.0,-1,1,0,0,0,1,0
7869,8395,0.0,D/260/P,32.0,0.0,0.0,13.0,0.0,2148.0,319.0,-1,0,0,1,0,1,0
7870,8397,0.0,G/1371/P,22.0,0.0,2.0,104.0,404.0,0.0,0.0,1,0,1,0,1,0,0
7871,8398,1.0,B/329/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7872,8398,1.0,B/329/S,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7873,8401,1.0,C/315/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7874,8403,1.0,C/316/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7875,8404,1.0,G/1346/S,48.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1,1,0,0
7876,8404,1.0,G/1346/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7877,8405,0.0,G/1372/P,37.0,0.0,0.0,0.0,1025.0,0.0,0.0,1,0,0,1,1,0,0
7878,8406,0.0,D/250/S,21.0,0.0,1214.0,179.0,566.0,311.1387779083431,619.0,-1,0,0,1,0,0,1
7879,8407,0.0,F/1613/S,34.0,0.0,44.0,1290.0,51.0,0.0,9.0,-1,0,0,1,1,0,0
7880,8409,1.0,G/1373/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7881,8410,0.0,F/1615/S,52.0,0.0,289.0,302.0,0.0,112.0,0.0,-1,0,0,1,1,0,0
7882,8411,0.0,F/1726/P,15.0,0.0,0.0,3137.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7883,8414,0.0,G/1374/P,24.0,0.0,0.0,171.0,591.0,22.0,0.0,-1,0,0,1,1,0,0
7884,8416,0.0,E/553/S,45.0,0.0,0.0,0.0,635.0,2.0,0.0,1,0,0,1,1,0,0
7885,8418,1.0,B/330/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7886,8418,0.0,B/330/S,18.0,0.0,0.0,0.0,0.0,206.0,2684.0,-1,0,0,1,0,1,0
7887,8419,0.0,F/1618/S,19.0,0.0,0.0,168.0,481.0,0.0,0.0,1,0,0,1,1,0,0
7888,8419,1.0,G/1349/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7889,8420,0.0,E/554/S,20.0,0.0,4210.0,4.0,0.0,58.0,0.0,-1,0,0,1,1,0,0
7890,8421,0.0,F/1619/S,27.0,0.0,1.0,30.0,739.0,0.0,33.0,1,0,0,1,1,0,0
7891,8423,0.0,F/1620/S,22.0,0.0,0.0,0.0,6.0,0.0,733.0,-1,0,0,1,1,0,0
7892,8427,1.0,G/1376/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
7893,8429,1.0,G/1351/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7894,8430,0.0,F/1621/S,29.0,0.0,324.0,0.0,546.0,0.0,0.0,-1,0,0,1,1,0,0
7895,8431,1.0,B/277/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7896,8431,0.0,B/277/P,26.0,0.0,1.0,4680.0,25.0,564.0,13.0,-1,1,0,0,0,1,0
7897,8432,1.0,G/1377/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7898,8433,0.0,F/1729/P,25.0,0.0,341.0,608.0,2.0,2.0,16.0,1,0,0,1,1,0,0
7899,8437,0.0,,36.0,0.0,52.0,0.0,132.0,334.0,176.0,-1,0,1,0,1,0,0
7900,8438,0.0,F/1624/S,32.0,0.0,725.0,0.0,1641.0,0.0,0.0,-1,0,0,1,0,0,1
7901,8441,1.0,G/1352/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7902,8442,0.0,E/540/P,32.0,0.0,857.0,158.0,0.0,33.0,0.0,-1,0,0,1,0,0,1
7903,8444,0.0,F/1733/P,48.0,0.0,0.0,1570.0,1.0,0.0,2.0,-1,0,0,1,1,0,0
7904,8447,0.0,F/1734/P,25.0,0.0,1.0,0.0,1.0,14.0,1491.0,-1,0,0,1,1,0,0
7905,8448,1.0,B/278/P,46.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,1,0,0,0,1,0
7906,8449,0.0,C/317/S,32.0,0.0,0.0,2154.0,0.0,9655.0,859.0,-1,1,0,0,0,1,0
7907,8449,0.0,C/317/S,50.0,0.0,0.0,3070.0,0.0,44.0,562.0,1,0,0,1,0,1,0
7908,8451,0.0,F/1625/S,31.0,0.0,1997.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,1
7909,8451,1.0,F/1625/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7910,8452,0.0,C/279/P,52.0,1.0,0.0,831.0,1536.0,0.0,7953.0,-1,1,0,0,0,1,0
7911,8452,1.0,C/279/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7912,8452,1.0,C/279/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7913,8452,0.0,C/279/P,36.0,0.0,0.0,1055.0,18.0,1669.0,49.0,1,0,0,1,0,1,0
7914,8454,0.0,G/1354/S,19.0,0.0,112.0,0.0,265.0,396.0,0.0,-1,0,0,1,1,0,0
7915,8456,1.0,C/280/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7916,8457,0.0,F/1627/S,23.0,0.0,29.0,0.0,173.72916912197996,332.0,270.0,-1,0,0,1,1,0,0
7917,8458,0.0,C/319/S,57.0,0.0,0.0,4301.0,31.0,665.0,6329.0,-1,1,0,0,0,1,0
7918,8458,1.0,C/319/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7919,8458,1.0,C/319/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7920,8458,1.0,C/319/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7921,8458,0.0,C/319/S,28.0,0.0,1004.0,2423.0,0.0,0.0,17.0,1,0,0,1,0,1,0
7922,8458,0.0,C/319/S,26.0,1.0,1.0,5610.0,0.0,5.0,119.0,1,0,0,1,0,1,0
7923,8459,1.0,G/1355/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
7924,8460,0.0,F/1628/S,39.0,0.0,0.0,21.0,63.0,677.0,0.0,-1,0,0,1,1,0,0
7925,8462,0.0,F/1629/S,21.0,0.0,32.0,640.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7926,8463,0.0,F/1630/S,24.0,0.0,0.0,0.0,608.0,37.0,0.0,-1,1,0,0,1,0,0
7927,8465,0.0,E/542/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
7928,8465,1.0,F/1736/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7929,8466,0.0,F/1737/P,21.0,0.0,0.0,5.0,0.0,687.0,10.0,-1,0,0,1,1,0,0
7930,8467,1.0,G/1379/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7931,8468,0.0,D/263/P,38.0,0.0,1161.0,0.0,19.0,0.0,0.0,-1,1,0,0,0,0,1
7932,8469,1.0,G/1356/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7933,8470,0.0,C/281/P,31.0,1.0,8243.0,280.0,0.0,3220.0,2285.0,-1,1,0,0,0,1,0
7934,8471,0.0,E/556/S,66.0,1.0,0.0,1828.0,1.0,1873.0,45.0,-1,1,0,0,0,1,0
7935,8472,1.0,G/1380/P,56.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
7936,8474,0.0,F/1632/S,21.0,0.0,39.0,53.0,94.0,33.0,518.0,-1,1,0,0,1,0,0
7937,8475,0.0,B/331/S,49.0,0.0,0.0,2808.0,1083.0,110.0,1132.0,-1,1,0,0,0,1,0
7938,8475,0.0,B/331/S,21.0,0.0,2.0,4887.0,64.0,4952.0,1734.0,-1,1,0,0,0,1,0
7939,8476,0.0,D/252/S,27.0,0.0,244.0,0.0,492.0,297.0,23.0,1,0,0,1,0,0,1
7940,8477,0.0,F/1633/S,23.0,0.0,0.0,1.0,51.0,1711.0,219.0,-1,0,0,1,1,0,0
7941,8479,0.0,F/1738/P,27.0,0.0,0.0,0.0,0.0,716.0,0.0,-1,0,0,1,1,0,0
7942,8480,0.0,G/1382/P,49.0,0.0,188.0,0.0,143.0,1443.0,555.0,-1,0,0,1,1,0,0
7943,8480,0.0,G/1382/P,38.0,0.0,0.0,847.0,3.0,34.0,0.0,-1,0,0,1,1,0,0
7944,8481,1.0,B/332/S,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7945,8482,1.0,G/1358/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
7946,8483,1.0,D/253/S,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7947,8486,1.0,G/1360/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
7948,8487,0.0,C/282/P,32.0,1.0,65.0,458.0772032902468,0.0,88.0,9811.0,-1,1,0,0,0,1,0
7949,8489,1.0,G/1383/P,22.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
7950,8491,0.0,F/1635/S,35.0,0.0,319.0,0.0,6331.0,8.0,0.0,1,1,0,0,0,0,1
7951,8492,0.0,F/1740/P,28.0,0.0,0.0,62.0,3.0,667.0,0.0,1,0,0,1,1,0,0
7952,8493,1.0,G/1384/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
7953,8494,0.0,E/543/P,42.0,0.0,770.0,0.0,1301.0,311.1387779083431,0.0,1,0,0,1,0,0,1
7954,8495,0.0,C/283/P,37.0,0.0,18.0,4754.0,1.0,1254.0,2.0,1,1,0,0,0,1,0
7955,8500,0.0,F/1743/P,31.0,0.0,49.0,322.0,977.0,0.0,0.0,1,0,0,1,0,0,1
7956,8502,0.0,D/254/S,33.0,1.0,1264.0,1787.0,36.0,473.0,337.0,-1,0,0,1,0,0,1
7957,8503,0.0,B/279/P,48.0,0.0,3784.0,917.0,146.0,1770.0,880.0,-1,0,0,1,0,1,0
7958,8503,0.0,B/279/P,31.0,0.0,0.0,529.0,0.0,311.1387779083431,3884.0,-1,0,0,1,0,1,0
7959,8503,1.0,B/279/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7960,8504,0.0,F/1744/P,44.0,0.0,0.0,0.0,2036.0,2.0,1.0,1,0,0,1,1,0,0
7961,8504,1.0,G/1385/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
7962,8506,0.0,F/1746/P,18.0,0.0,490.0,0.0,54.0,195.0,0.0,-1,0,0,1,1,0,0
7963,8508,1.0,F/1747/P,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7964,8508,1.0,F/1747/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7965,8508,0.0,F/1747/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7966,8509,0.0,G/1364/S,43.0,0.0,21.0,0.0,863.0,0.0,0.0,-1,0,0,1,1,0,0
7967,8511,0.0,G/1365/S,51.0,0.0,590.0,28.0,73.0,0.0,82.0,-1,0,1,0,1,0,0
7968,8512,0.0,F/1637/S,48.0,0.0,0.0,717.0,0.0,0.0,10.0,1,1,0,0,1,0,0
7969,8514,0.0,F/1748/P,51.0,0.0,870.0,28.0,278.0,154.0,1288.0,-1,0,0,1,0,0,1
7970,8516,0.0,F/1750/P,20.0,0.0,224.687617481203,0.0,0.0,327.0,0.0,1,0,0,1,1,0,0
7971,8521,0.0,A/102/S,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
7972,8522,0.0,F/1751/P,27.0,0.0,3.0,458.0772032902468,10.0,4.0,855.0,1,0,0,1,1,0,0
7973,8523,0.0,C/320/S,56.0,0.0,53.0,3033.0,0.0,140.0,6102.0,-1,1,0,0,0,1,0
7974,8524,1.0,B/333/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7975,8528,0.0,G/1369/S,21.0,0.0,11.0,0.0,0.0,839.0,0.0,-1,0,0,1,1,0,0
7976,8530,0.0,F/1640/S,28.82793046746535,0.0,2502.0,0.0,44.0,23.0,29.0,-1,0,0,1,0,0,1
7977,8535,0.0,F/1642/S,23.0,0.0,348.0,210.0,0.0,0.0,1.0,-1,1,0,0,1,0,0
7978,8536,0.0,E/559/S,28.0,0.0,0.0,101.0,0.0,0.0,12143.0,-1,1,0,0,0,1,0
7979,8537,1.0,F/1643/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7980,8537,0.0,F/1643/S,39.0,0.0,5327.0,0.0,290.0,0.0,0.0,-1,0,0,1,0,0,1
7981,8537,1.0,F/1643/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7982,8539,0.0,G/1372/S,20.0,0.0,59.0,29.0,27.0,311.1387779083431,0.0,-1,0,0,1,1,0,0
7983,8540,0.0,F/1645/S,24.0,0.0,686.0,0.0,13.0,0.0,0.0,-1,0,0,1,1,0,0
7984,8541,0.0,D/266/P,45.0,1.0,1093.0,950.0,341.0,0.0,0.0,-1,0,0,1,0,0,1
7985,8541,0.0,D/266/P,33.0,0.0,1914.0,5.0,0.0,0.0,228.0,1,1,0,0,0,0,1
7986,8542,1.0,E/544/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
7987,8544,0.0,F/1647/S,15.0,0.0,114.0,161.0,22.0,419.0,0.0,-1,0,0,1,1,0,0
7988,8545,0.0,F/1753/P,18.0,0.0,0.0,0.0,7.0,717.0,0.0,-1,0,0,1,1,0,0
7989,8548,0.0,F/1755/P,21.0,0.0,129.0,106.0,280.0,183.0,18.0,-1,0,0,1,1,0,0
7990,8549,1.0,F/1648/S,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
7991,8551,0.0,D/257/S,53.0,0.0,0.0,847.0,173.72916912197996,630.0,2060.0,-1,0,0,1,0,1,0
7992,8552,0.0,E/545/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
7993,8552,0.0,F/1756/P,17.0,0.0,387.0,0.0,28.0,2183.0,0.0,-1,0,0,1,0,0,1
7994,8554,0.0,E/547/P,58.0,0.0,487.0,0.0,195.0,0.0,7.0,1,0,1,0,1,0,0
7995,8556,0.0,B/280/P,18.0,0.0,0.0,1878.0,0.0,18572.0,10028.0,-1,0,0,1,0,1,0
7996,8556,0.0,B/280/P,25.0,1.0,0.0,3978.0,0.0,266.0,597.0,1,1,0,0,0,1,0
7997,8557,1.0,B/334/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
7998,8557,1.0,B/334/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
7999,8559,0.0,E/548/P,27.0,1.0,3.0,952.0,208.0,951.0,0.0,-1,0,0,1,0,0,1
8000,8559,0.0,F/1758/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
8001,8559,1.0,F/1758/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
8002,8560,1.0,G/1391/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
8003,8561,1.0,G/1375/S,29.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,-1,0,1,0,1,0,0
8004,8566,0.0,G/1392/P,22.0,0.0,3.0,214.0,0.0,0.0,591.0,-1,0,0,1,1,0,0
8005,8569,0.0,A/88/P,34.0,0.0,0.0,3636.0,0.0,70.0,27.0,1,0,0,1,0,1,0
8006,8570,1.0,G/1377/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
8007,8571,0.0,F/1651/S,26.0,0.0,5757.0,0.0,206.0,0.0,0.0,-1,0,0,1,0,0,1
8008,8572,0.0,A/89/P,33.0,0.0,0.0,739.0,0.0,140.0,6901.0,-1,0,0,1,0,1,0
8009,8573,0.0,F/1652/S,34.0,0.0,10.0,4.0,1.0,0.0,791.0,1,0,0,1,1,0,0
8010,8573,1.0,G/1378/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
8011,8574,1.0,F/1653/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
8012,8574,0.0,D/258/S,53.0,0.0,1042.0,0.0,2.0,1.0,11.0,-1,0,0,1,0,0,1
8013,8574,1.0,F/1653/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
8014,8574,0.0,F/1653/S,54.0,0.0,1763.0,0.0,11.0,0.0,0.0,-1,0,0,1,0,0,1
8015,8574,1.0,F/1653/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
8016,8577,1.0,F/1654/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
8017,8580,0.0,G/1379/S,21.0,0.0,4.0,3.0,149.0,17.0,442.0,-1,0,1,0,1,0,0
8018,8581,1.0,C/323/S,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
8019,8581,1.0,C/323/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
8020,8584,0.0,F/1655/S,22.0,0.0,4.0,0.0,72.0,21.0,600.0,-1,0,0,1,1,0,0
8021,8585,0.0,D/259/S,50.0,0.0,748.0,164.0,269.0,0.0,0.0,-1,0,0,1,0,0,1
8022,8586,0.0,E/550/P,24.0,0.0,0.0,0.0,396.0,256.0,1482.0,-1,1,0,0,0,0,1
8023,8587,0.0,F/1763/P,25.0,0.0,637.0,0.0,89.0,312.0,2.0,-1,0,0,1,1,0,0
8024,8588,1.0,E/562/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
8025,8589,0.0,D/267/P,26.0,0.0,6.0,728.0,0.0,1273.0,1116.0,-1,1,0,0,0,1,0
8026,8592,0.0,D/268/P,19.0,0.0,0.0,1406.0,0.0,4199.0,2123.0,-1,0,0,1,0,1,0
8027,8594,0.0,G/1381/S,37.0,0.0,210.0,3.0,601.0,1.0,68.0,-1,0,0,1,1,0,0
